Features,Cover,Gain,IsImaging,NA_full,NA_target,Path,Field,ValueType,Units
25379-0.0,0.00022222222222222223,0.005225383915549054,True,91.1,98.8,,25379-0.0,,
6164-0.1_pos,0.020444444444444446,0.005149510288940066,False,0.0,0.0,,6164-0.1_pos,,
25483-0.0,0.00044444444444444447,0.004939717117646486,True,91.1,98.8,,25483-0.0,,
1488-0.0,0.025333333333333333,0.004887698491242032,False,0.4,0.9,,1488-0.0,,
1618-0.0_c0,0.022444444444444444,0.004783924185350029,False,0.0,0.0,,1618-0.0_c0,,
6138-0.0_c6,0.004222222222222222,0.004774801886976186,False,0.0,0.0,,6138-0.0_c6,,
30050-0.0,0.018666666666666665,0.004599954165471994,False,4.8,6.1,,30050-0.0,,
26640-0.0,0.008444444444444444,0.004217388723760377,True,90.6,98.4,,26640-0.0,,
46-0.0,0.01911111111111111,0.004210075586369941,False,0.7,1.1,,46-0.0,,
26413-0.0,0.019777777777777776,0.0042083411293038905,False,13.9,13.6,,26413-0.0,,
30200-0.0,0.022222222222222223,0.00399477202935975,False,5.0,6.2,,30200-0.0,,
30270-0.0,0.010222222222222223,0.003974237302535247,False,6.5,7.3,,30270-0.0,,
26645-0.0,0.0015555555555555555,0.003897290562362663,True,90.6,98.4,,26645-0.0,,
25333-0.0,0.0006666666666666668,0.003843653512054993,True,91.1,98.8,,25333-0.0,,
3062-0.0,0.012,0.0038335988739564113,False,9.6,14.0,,3062-0.0,,
2986-0.0_c2,0.014666666666666666,0.003828084537176059,False,0.0,0.0,,2986-0.0_c2,,
2473-0.0_c0,0.011555555555555557,0.0037075205805670525,False,0.0,0.0,,2473-0.0_c0,,
25557-0.0,0.00022222222222222223,0.0036869244379848253,True,91.1,98.8,,25557-0.0,,
1011-0.0_c6,0.016444444444444446,0.0036319787369930223,False,0.0,0.0,,1011-0.0_c6,,
738-0.0_c0,0.009111111111111111,0.003583953427520249,False,0.0,0.0,,738-0.0_c0,,
2492-0.0_c0,0.005555555555555556,0.0035250573118040147,False,0.0,0.0,,2492-0.0_c0,,
2060-0.0_c0,0.014666666666666666,0.003518082967727684,False,0.0,0.0,,2060-0.0_c0,,
30620-0.0,0.021333333333333336,0.003504244108561014,False,6.6,7.8,,30620-0.0,,
30830-0.0,0.02,0.003453493097579594,False,15.2,16.0,,30830-0.0,,
398-0.0,0.012,0.0034469411525504825,False,0.9,1.8,,398-0.0,,
26546-0.0,0.005333333333333333,0.0033949367291924693,True,90.6,98.4,,26546-0.0,,
23107-0.0,0.017555555555555557,0.0033337977612753634,False,1.9,3.7,,23107-0.0,,
20009-0.0,0.005555555555555556,0.0033189458132110066,False,28.8,17.6,,20009-0.0,,
25340-0.0,0.00022222222222222223,0.003214354394327343,True,91.1,98.8,,25340-0.0,,
26663-0.0,0.004666666666666667,0.003189218017863267,True,90.6,98.4,,26663-0.0,,
25734-0.0,0.008888888888888889,0.003158418959315591,True,90.7,98.4,,25734-0.0,,
23099-0.0,0.014444444444444444,0.0030942010902060757,False,2.0,3.7,,23099-0.0,,
3720-0.0_c2,0.0006666666666666668,0.0030393831413067333,False,0.0,0.0,,3720-0.0_c2,,
25291-0.0,0.00044444444444444447,0.0030344579236154866,True,91.1,98.8,,25291-0.0,,
3063-0.0,0.012888888888888887,0.0029846360011753985,False,9.6,14.0,,3063-0.0,,
6150-0.1_pos,0.013555555555555555,0.002903016555122734,False,0.0,0.0,,6150-0.1_pos,,
26612-0.0,0.0017777777777777779,0.0028715393800528765,True,90.6,98.4,,26612-0.0,,
30720-0.0,0.012666666666666666,0.0028360417819522847,False,6.5,7.8,,30720-0.0,,
25602-0.0,0.005333333333333333,0.0028264200997009433,True,91.1,98.8,,25602-0.0,,
25889-0.0,0.0022222222222222222,0.0028048851738206753,True,90.7,98.4,,25889-0.0,,
2139-0.0,0.012444444444444442,0.0027667138418695602,False,13.3,23.2,,2139-0.0,,
26562-0.0,0.006,0.0027405839871145377,True,90.6,98.4,,26562-0.0,,
20015-0.0,0.012222222222222225,0.0027049785829051302,False,1.2,2.4,,20015-0.0,,
129-0.0,0.013555555555555555,0.0026415746798637133,False,11.5,11.5,,129-0.0,,
2814-0.0_c1,0.0035555555555555557,0.0025946049920793314,False,0.0,0.0,,2814-0.0_c1,,
25735-0.0,0.008222222222222221,0.002551823104256435,True,90.7,98.4,,25735-0.0,,
2178-0.0_c1,0.007333333333333332,0.002487896941108942,False,0.0,0.0,,2178-0.0_c1,,
25061-0.0,0.0015555555555555557,0.0024692789459057553,True,91.1,98.8,,25061-0.0,,
26586-0.0,0.0057777777777777775,0.0024488017626056085,True,90.6,98.4,,26586-0.0,,
2443-0.0_c1,0.010666666666666666,0.0024274264959479397,False,0.0,0.0,,2443-0.0_c1,,
4548-0.0_c1,0.012000000000000002,0.002317097561231379,False,0.0,0.0,,4548-0.0_c1,,
1757-0.0_c0,0.011111111111111112,0.002313435149003427,False,0.0,0.0,,1757-0.0_c0,,
22038-0.0,0.011555555555555555,0.0022891246851561705,False,23.2,32.4,,22038-0.0,,
2654-0.0_c0,0.009999999999999998,0.002248119253451347,False,0.0,0.0,,2654-0.0_c0,,
1807-0.0,0.013111111111111112,0.002231237958247131,False,27.1,11.7,,1807-0.0,,
6144-0.0_pos,0.011555555555555555,0.002160744050284167,False,0.0,0.0,,6144-0.0_pos,,
30630-0.0,0.007333333333333334,0.002142764420729003,False,14.9,16.0,,30630-0.0,,
1920-0.0_c1,0.009777777777777778,0.0021343576657032307,False,0.0,0.0,,1920-0.0_c1,,
20110-0.6_pos,0.010666666666666668,0.0021205824741041945,False,0.0,0.0,,20110-0.6_pos,,
25615-0.0,0.00022222222222222223,0.002065747638015527,True,91.1,98.8,,25615-0.0,,
22039-0.0,0.009555555555555557,0.001950510618774053,False,23.2,32.4,,22039-0.0,,
30140-0.0,0.011555555555555557,0.0019251735230289457,False,5.0,6.2,,30140-0.0,,
1508-0.0_c2,0.01,0.0018727573568744081,False,0.0,0.0,,1508-0.0_c2,,
30850-0.0,0.009333333333333334,0.0018632548963816457,False,15.4,18.9,,30850-0.0,,
30640-0.0,0.009777777777777778,0.001810967812650196,False,7.0,8.3,,30640-0.0,,
20111-0.1_neg,0.009555555555555557,0.001746366488465045,False,0.0,0.0,,20111-0.1_neg,,
30100-0.0,0.009333333333333332,0.0017455489596961303,False,4.8,6.1,,30100-0.0,,
25900-0.0,0.006222222222222222,0.001708152416828043,True,90.7,98.4,,25900-0.0,,
25927-0.0,0.007555555555555556,0.0016981209343216574,True,91.4,98.6,,25927-0.0,,
2178-0.0_c2,0.006,0.001680706948703835,False,0.0,0.0,,2178-0.0_c2,,
26639-0.0,0.0028888888888888888,0.0016577871118659254,True,90.6,98.4,,26639-0.0,,
47-0.0,0.007777777777777778,0.0016561404937179263,False,0.6,1.0,,47-0.0,,
2149-0.0,0.009555555555555557,0.0016450350970732704,False,19.3,28.8,,2149-0.0,,
25612-0.0,0.006666666666666666,0.0016383408411930313,True,91.1,98.8,,25612-0.0,,
30730-0.0,0.006222222222222222,0.0016322346647196831,False,6.6,7.8,,30730-0.0,,
26577-0.0,0.005111111111111111,0.0015774188554811938,True,90.6,98.4,,26577-0.0,,
26635-0.0,0.006222222222222223,0.0015125049367638202,True,90.6,98.4,,26635-0.0,,
87-0.0,0.004888888888888889,0.0015060318298461095,False,28.8,17.6,,87-0.0,,
26631-0.0,0.003333333333333333,0.0015057492418502603,True,90.6,98.4,,26631-0.0,,
2277-0.0,0.008888888888888889,0.0014573090352638393,False,2.1,3.8,,2277-0.0,,
26602-0.0,0.005111111111111111,0.001443494870482012,True,90.6,98.4,,26602-0.0,,
2415-0.0_c0,0.005777777777777778,0.0014380195953083467,False,0.0,0.0,,2415-0.0_c0,,
26623-0.0,0.0008888888888888889,0.001433561337194134,True,90.6,98.4,,26623-0.0,,
2050-0.0_c0,0.0064444444444444445,0.0014213155606462562,False,0.0,0.0,,2050-0.0_c0,,
30070-0.0,0.005333333333333334,0.0014048966981168164,False,4.8,6.1,,30070-0.0,,
25630-0.0,0.0022222222222222227,0.0013981832525517815,True,91.1,98.8,,25630-0.0,,
26614-0.0,0.004888888888888889,0.0013847533861986382,True,90.6,98.4,,26614-0.0,,
2178-0.0_c0,0.006666666666666666,0.0013790260468930253,False,0.0,0.0,,2178-0.0_c0,,
26784-0.0,0.0031111111111111114,0.001368578719591368,True,90.6,98.4,,26784-0.0,,
25427-0.0,0.004888888888888889,0.0013660967017243059,True,91.1,98.8,,25427-0.0,,
25928-0.0,0.006,0.0013414494316339894,True,91.0,98.5,,25928-0.0,,
27095-0.0,0.0011111111111111111,0.0013320721120125124,True,90.6,98.4,,27095-0.0,,
25888-0.0,0.0028888888888888888,0.0013107730210216563,True,90.7,98.4,,25888-0.0,,
25019-0.0,0.0024444444444444444,0.0012983224233301758,True,90.7,98.4,,25019-0.0,,
26764-0.0,0.004888888888888889,0.0012975111592924615,True,90.6,98.4,,26764-0.0,,
1160-0.0,0.004222222222222222,0.0012840163289040544,False,0.8,1.9,,1160-0.0,,
1568-0.0,0.0064444444444444445,0.001280249593917372,False,31.3,38.6,,1568-0.0,,
1279-0.0,0.005111111111111111,0.0012775885920724523,False,16.0,20.0,,1279-0.0,,
25534-0.0,0.0008888888888888889,0.0012563616898766839,True,91.1,98.8,,25534-0.0,,
1528-0.0,0.008,0.0012489494497930638,False,0.9,1.6,,1528-0.0,,
3591-0.0_c2,0.0031111111111111114,0.001244920639719119,False,0.0,0.0,,3591-0.0_c2,,
26570-0.0,0.0028888888888888888,0.0012441731195080626,True,90.6,98.4,,26570-0.0,,
27463-0.0,0.0015555555555555557,0.001235116758319573,True,90.6,98.4,,27463-0.0,,
26649-0.0,0.0077777777777777776,0.0012325972227755363,True,90.6,98.4,,26649-0.0,,
20022-0.0,0.006,0.0012306573541637858,False,44.7,58.5,,20022-0.0,,
25332-0.0,0.0013333333333333335,0.0012226549927800982,True,91.1,98.8,,25332-0.0,,
30750-0.0,0.006666666666666666,0.0012158751234172976,False,7.2,8.0,,30750-0.0,,
22040-0.0,0.006,0.0012108575939242085,False,23.2,32.4,,22040-0.0,,
23100-0.0,0.006888888888888889,0.0011786347901458552,False,2.1,3.9,,23100-0.0,,
22034-0.0,0.005555555555555556,0.0011725465534384834,False,23.2,32.4,,22034-0.0,,
2624-0.0_c6,0.006,0.0011446705603263565,False,0.0,0.0,,2624-0.0_c6,,
25826-0.0,0.003333333333333333,0.0011409585341587481,True,90.7,98.4,,25826-0.0,,
25706-0.0,0.0006666666666666668,0.0011396428789661032,True,91.1,98.8,,25706-0.0,,
6142-0.4_pos,0.0015555555555555557,0.0011328436870698733,False,0.0,0.0,,6142-0.4_pos,,
27697-0.0,0.004222222222222223,0.0011299452915437712,True,90.6,98.4,,27697-0.0,,
30090-0.0,0.006222222222222223,0.0011159994483369933,False,4.8,6.1,,30090-0.0,,
25430-0.0,0.0064444444444444445,0.001105390361634592,True,91.1,98.8,,25430-0.0,,
30840-0.0,0.0057777777777777775,0.001104609317624041,False,6.9,8.0,,30840-0.0,,
26626-0.0,0.0035555555555555553,0.0011043254483744105,True,90.6,98.4,,26626-0.0,,
27658-0.0,0.003111111111111111,0.0010989766885510105,True,90.6,98.4,,27658-0.0,,
25286-0.0,0.0022222222222222222,0.0010840931761988287,True,91.1,98.8,,25286-0.0,,
2724-0.0_c1,0.0011111111111111111,0.0010632445378364074,False,0.0,0.0,,2724-0.0_c1,,
30740-0.0,0.005333333333333333,0.0010270530369925455,False,14.5,15.3,,30740-0.0,,
971-0.0_c1,0.005555555555555555,0.001019985722237678,False,0.0,0.0,,971-0.0_c1,,
2000-0.0_c1,0.00488888888888889,0.0009818501036530285,False,0.0,0.0,,2000-0.0_c1,,
27470-0.0,0.0024444444444444444,0.0009796686728658244,True,90.6,98.4,,27470-0.0,,
25285-0.0,0.0017777777777777779,0.0009575187895798807,True,91.1,98.8,,25285-0.0,,
25521-0.0,0.0013333333333333333,0.0009480422017204605,True,91.1,98.8,,25521-0.0,,
4717-0.0_c1,0.00488888888888889,0.0009387424137000393,False,0.0,0.0,,4717-0.0_c1,,
25416-0.0,0.0022222222222222222,0.0009383225851483068,True,91.1,98.8,,25416-0.0,,
30130-0.0,0.003111111111111111,0.0009154785560667247,False,5.0,6.2,,30130-0.0,,
1379-0.0_c0,0.005111111111111111,0.0009028587435993427,False,0.0,0.0,,1379-0.0_c0,,
26692-0.0,0.0024444444444444444,0.0008804148079704214,True,90.6,98.4,,26692-0.0,,
27211-0.0,0.0017777777777777779,0.0008718260914537079,True,90.6,98.4,,27211-0.0,,
25804-0.0,0.005111111111111111,0.0008676915004313939,True,90.7,98.4,,25804-0.0,,
26661-0.0,0.0015555555555555555,0.0008668231571619064,True,90.6,98.4,,26661-0.0,,
2080-0.0_c3,0.002,0.0008556680354718633,False,0.0,0.0,,2080-0.0_c3,,
2050-0.0_c4,0.00488888888888889,0.0008472427926071457,False,0.0,0.0,,2050-0.0_c4,,
23123-0.0,0.003777777777777778,0.0008217888699111628,False,2.0,3.7,,23123-0.0,,
27476-0.0,0.0031111111111111114,0.0008198428609634897,True,90.6,98.4,,27476-0.0,,
6147-0.3_pos,0.005111111111111111,0.00081826311688151,False,0.0,0.0,,6147-0.3_pos,,
26620-0.0,0.0022222222222222227,0.0008134620755435682,True,90.6,98.4,,26620-0.0,,
26642-0.0,0.0013333333333333335,0.0007875815949125915,True,90.6,98.4,,26642-0.0,,
30020-0.0,0.0033333333333333335,0.0007848371715231524,False,4.8,6.1,,30020-0.0,,
1797-0.0_c0,0.003111111111111111,0.0007739019618261288,False,0.0,0.0,,1797-0.0_c0,,
25305-0.0,0.003333333333333333,0.0007707519149642949,True,91.1,98.8,,25305-0.0,,
25339-0.0,0.00022222222222222223,0.0007594478815974377,True,91.1,98.8,,25339-0.0,,
30280-0.0,0.004888888888888889,0.0007563551998015053,False,6.5,7.3,,30280-0.0,,
25185-0.0,0.003777777777777778,0.0007484658206643241,True,91.1,98.8,,25185-0.0,,
27289-0.0,0.002,0.0007411878117856497,True,90.6,98.4,,27289-0.0,,
23108-0.0,0.004,0.0007281591619633909,False,2.0,3.7,,23108-0.0,,
25194-0.0,0.0024444444444444444,0.0007065729236029292,True,91.1,98.8,,25194-0.0,,
23128-0.0,0.004,0.0007020842988031599,False,2.0,3.7,,23128-0.0,,
1920-0.0_c0,0.003777777777777778,0.0007003666437049257,False,0.0,0.0,,1920-0.0_c0,,
26644-0.0,0.0026666666666666666,0.0006939169635804557,True,90.6,98.4,,26644-0.0,,
2956-0.0_c0,0.0015555555555555557,0.0006900530395337764,False,0.0,0.0,,2956-0.0_c0,,
1299-0.0,0.0035555555555555553,0.0006900052429321023,False,1.5,3.0,,1299-0.0,,
25312-0.0,0.0015555555555555557,0.0006850852389002362,True,91.1,98.8,,25312-0.0,,
27342-0.0,0.002,0.0006846780402249503,True,90.6,98.4,,27342-0.0,,
2100-0.0_c0,0.004222222222222222,0.0006822342394661007,False,0.0,0.0,,2100-0.0_c0,,
30880-0.0,0.0035555555555555557,0.0006726913070261247,False,6.6,7.9,,30880-0.0,,
2694-0.0_c2,0.0008888888888888889,0.000668092863374848,False,0.0,0.0,,2694-0.0_c2,,
23127-0.0,0.0035555555555555557,0.0006674355383289277,False,2.0,3.7,,23127-0.0,,
26538-0.0,0.0022222222222222222,0.0006667697790442206,True,90.6,98.4,,26538-0.0,,
1319-0.0,0.004,0.000658173427486502,False,1.4,2.3,,1319-0.0,,
1289-0.0,0.0035555555555555557,0.0006568451775328425,False,1.5,2.6,,1289-0.0,,
3591-0.0_c1,0.0017777777777777779,0.000656322317224918,False,0.0,0.0,,3591-0.0_c1,,
26637-0.0,0.0035555555555555557,0.0006526865169557685,True,90.6,98.4,,26637-0.0,,
25001-0.0,0.0015555555555555557,0.0006390292066246658,True,90.7,98.4,,25001-0.0,,
1269-0.0,0.0028888888888888888,0.0006327744002927283,False,10.1,12.0,,1269-0.0,,
845-0.0,0.002666666666666667,0.0006321089277103015,False,34.4,24.0,,845-0.0,,
25017-0.0,0.0017777777777777776,0.0006312279164814958,True,90.7,98.4,,25017-0.0,,
1598-0.0,0.0035555555555555557,0.0006141635099006768,False,31.4,38.5,,1598-0.0,,
1578-0.0,0.0033333333333333335,0.0006030700070814227,False,31.4,38.5,,1578-0.0,,
4728-0.0_c1,0.0026666666666666666,0.0006025827321168491,False,0.0,0.0,,4728-0.0_c1,,
30210-0.0,0.0035555555555555557,0.000601783810004044,False,5.0,6.2,,30210-0.0,,
26647-0.0,0.0035555555555555553,0.000592679581611929,True,90.6,98.4,,26647-0.0,,
25296-0.0,0.002,0.0005859664550129167,True,91.1,98.8,,25296-0.0,,
30770-0.0,0.0015555555555555557,0.0005839841289380786,False,7.0,8.3,,30770-0.0,,
4501-0.0_c2,0.0028888888888888888,0.0005835809979015882,False,0.0,0.0,,4501-0.0_c2,,
27196-0.0,0.002,0.0005833386744877173,True,90.6,98.4,,27196-0.0,,
26779-0.0,0.0022222222222222222,0.0005821061012655825,True,90.6,98.4,,26779-0.0,,
25072-0.0,0.002,0.00057581082258153,True,91.1,98.8,,25072-0.0,,
25678-0.0,0.0017777777777777779,0.0005633223739529271,True,91.1,98.8,,25678-0.0,,
27528-0.0,0.00022222222222222223,0.000559745215983584,True,90.6,98.4,,27528-0.0,,
1100-0.0_c1,0.0035555555555555557,0.0005582038444306041,False,0.0,0.0,,1100-0.0_c1,,
30110-0.0,0.0026666666666666666,0.0005512230523137209,False,4.8,6.1,,30110-0.0,,
20117-0.0_c1,0.0022222222222222222,0.0005496781640386346,False,0.0,0.0,,20117-0.0_c1,,
1309-0.0,0.002,0.0005473244264175554,False,0.6,1.2,,1309-0.0,,
27679-0.0,0.0013333333333333333,0.0005426051555328085,True,90.6,98.4,,27679-0.0,,
971-0.0_c2,0.0028888888888888888,0.0005389741863458702,False,0.0,0.0,,971-0.0_c2,,
26504-0.0,0.0015555555555555557,0.000538448932123783,True,90.6,98.4,,26504-0.0,,
27490-0.0,0.0017777777777777779,0.0005353058350490888,True,90.6,98.4,,27490-0.0,,
25292-0.0,0.0024444444444444444,0.0005340021674191257,True,91.1,98.8,,25292-0.0,,
1548-0.0_c0,0.003333333333333333,0.0005331817145628494,False,0.0,0.0,,1548-0.0_c0,,
25723-0.0,0.0006666666666666666,0.0005313367452072985,True,91.1,98.8,,25723-0.0,,
25026-0.0,0.0013333333333333335,0.0005296806585298754,True,91.5,98.6,,25026-0.0,,
27695-0.0,0.0017777777777777779,0.0005250469497666706,True,90.6,98.4,,27695-0.0,,
27201-0.0,0.0017777777777777779,0.000514490688594121,True,90.6,98.4,,27201-0.0,,
27222-0.0,0.0015555555555555557,0.0005095152736274719,True,90.6,98.4,,27222-0.0,,
26880-0.0,0.0022222222222222222,0.0005070691977268131,True,90.6,98.4,,26880-0.0,,
25813-0.0,0.0015555555555555555,0.000504933058203746,True,90.7,98.4,,25813-0.0,,
25027-0.0,0.0028888888888888888,0.0004981723963802841,True,91.5,98.6,,25027-0.0,,
25792-0.0,0.002,0.0004978816608659109,True,90.7,98.4,,25792-0.0,,
30300-0.0,0.003111111111111111,0.0004971614798595629,False,6.5,7.3,,30300-0.0,,
30660-0.0,0.0028888888888888888,0.0004971422651156835,False,20.7,20.5,,30660-0.0,,
27674-0.0,0.0017777777777777779,0.0004967506966461646,True,90.6,98.4,,27674-0.0,,
25116-0.0,0.00022222222222222223,0.0004965272347544231,True,91.1,98.8,,25116-0.0,,
6148-0.0_pos,0.0026666666666666666,0.0004960773269915707,False,0.0,0.0,,6148-0.0_pos,,
25155-0.0,0.0013333333333333333,0.000494814474382958,True,91.1,98.8,,25155-0.0,,
25005-0.0,0.0008888888888888889,0.0004892021720907306,True,90.7,98.4,,25005-0.0,,
30010-0.0,0.0026666666666666666,0.0004889086864199188,False,4.8,6.1,,30010-0.0,,
1628-0.0_c1,0.0024444444444444444,0.00048647074430250713,False,0.0,0.0,,1628-0.0_c1,,
30870-0.0,0.0028888888888888888,0.0004852320605757557,False,6.6,7.8,,30870-0.0,,
26805-0.0,0.0015555555555555555,0.0004683678380025292,True,90.6,98.4,,26805-0.0,,
25809-0.0,0.0015555555555555557,0.0004683642549324029,True,90.7,98.4,,25809-0.0,,
26563-0.0,0.0011111111111111111,0.0004628855321374487,True,90.6,98.4,,26563-0.0,,
20107-0.1_neg,0.0024444444444444444,0.00046046677311236485,False,0.0,0.0,,20107-0.1_neg,,
25724-0.0,0.0017777777777777779,0.0004590412079563096,True,91.1,98.8,,25724-0.0,,
30030-0.0,0.0022222222222222222,0.000458689630489378,False,4.8,6.1,,30030-0.0,,
25890-0.0,0.002,0.00045547082394178673,True,90.7,98.4,,25890-0.0,,
30120-0.0,0.0024444444444444444,0.00045447853800062,False,5.0,6.2,,30120-0.0,,
27611-0.0,0.0017777777777777779,0.00043920237382160244,True,90.6,98.4,,27611-0.0,,
25698-0.0,0.0017777777777777779,0.0004353401909092004,True,91.1,98.8,,25698-0.0,,
27154-0.0,0.0008888888888888889,0.0004346208921104644,True,90.6,98.4,,27154-0.0,,
27514-0.0,0.0006666666666666668,0.0004317893225158187,True,90.6,98.4,,27514-0.0,,
25407-0.0,0.0015555555555555557,0.0004189878656228134,True,91.1,98.8,,25407-0.0,,
25433-0.0,0.002,0.00041867432643855827,True,91.1,98.8,,25433-0.0,,
3637-0.0_c3,0.0024444444444444444,0.0004179802148182796,False,0.0,0.0,,3637-0.0_c3,,
4570-0.0_c4,0.0022222222222222222,0.0004178491651910942,False,0.0,0.0,,4570-0.0_c4,,
30530-0.0,0.0022222222222222222,0.0004168302880030351,False,3.8,5.9,,30530-0.0,,
26738-0.0,0.0011111111111111111,0.0004164951421884916,True,90.6,98.4,,26738-0.0,,
25287-0.0,0.0011111111111111113,0.00041499849593305707,True,91.1,98.8,,25287-0.0,,
27003-0.0,0.00044444444444444447,0.000413918655683001,True,90.6,98.4,,27003-0.0,,
51-0.0,0.0017777777777777779,0.000411743551524268,False,1.2,2.4,,51-0.0,,
1498-0.0,0.0022222222222222222,0.00041145242815612956,False,0.4,0.8,,1498-0.0,,
30080-0.0,0.0022222222222222222,0.0004046062744836953,False,4.8,6.1,,30080-0.0,,
25926-0.0,0.0022222222222222222,0.0004012822510050592,True,90.8,98.5,,25926-0.0,,
